video_id,title,published_at,date,time,hour,duration_seconds,view_count,like_count,comment_count,engagement_rate,has_hashtags,hashtag_count,has_emojis,emoji_count,clean_title,num_words,sentiment_polarity,sentiment,day_of_week
shCkBOqtMCc,the dance growth🤗💃,2024-10-03 18:00:35+00:00,2024-10-03,18:00:35,18,16.0,50190,3624,17,0.07254433154014744,False,0,True,2,the dance growth🤗💃,3,0.0,neutral,Thursday
Gj2a7auTU-E,GRWM for heels class‼️ pink princess outfit💖,2024-10-04 18:00:09+00:00,2024-10-04,18:00:09,18,58.0,9227,750,12,0.08258372168635526,False,0,True,2,GRWM for heels class‼️ pink princess outfit💖,7,-0.1,negative,Friday
0qqyW_VBAE8,and i LOVE IT,2024-10-05 18:00:01+00:00,2024-10-05,18:00:01,18,11.0,9605,707,13,0.07496095783446122,False,0,False,0,and i LOVE IT,4,0.5,positive,Saturday
ciXOALpleNQ,who is this DIVA🎥💃,2024-10-06 18:00:16+00:00,2024-10-06,18:00:16,18,14.0,9466,586,6,0.06253961546587788,False,0,True,2,who is this DIVA🎥💃,4,0.0,neutral,Sunday
GP-UHlrj7MQ,the truth behind dance videos LOL,2024-10-07 18:00:08+00:00,2024-10-07,18:00:08,18,52.0,8626,659,7,0.07720843960120566,False,0,False,0,the truth behind dance videos LOL,6,0.2,positive,Monday
VIYAVR0gadM,i feel it in my SOUL😈😏,2024-10-08 18:00:14+00:00,2024-10-08,18:00:14,18,15.0,17389,1407,11,0.08154580481913853,False,0,True,2,i feel it in my SOUL😈😏,6,0.0,neutral,Tuesday
K3oq6Gw3cGE,what dancers think about during a dance video💃😰,2024-10-09 18:00:12+00:00,2024-10-09,18:00:12,18,53.0,8712,650,6,0.07529843893480258,False,0,True,2,what dancers think about during a dance video💃😰,8,0.0,neutral,Wednesday
LmaGrekgg7Q,"friends to lovers arc, anyone?",2024-10-10 18:00:11+00:00,2024-10-10,18:00:11,18,24.0,7831,475,6,0.06142255139828885,False,0,False,0,"friends to lovers arc, anyone?",5,0.0,neutral,Thursday
e9QHmYSc45w,"iconic, really",2024-10-11 18:00:21+00:00,2024-10-11,18:00:21,18,9.0,10564,678,9,0.065032184778493,False,0,False,0,"iconic, really",2,0.35,positive,Friday
bi5ek7JFEoA,I’m hosting an event! 💕🫶🏼,2024-10-12 00:12:27+00:00,2024-10-12,00:12:27,0,34.0,11891,1311,17,0.11168110335547893,False,0,True,2,I’m hosting an event! 💕🫶🏼,5,0.0,neutral,Saturday
OOVWXaPrqiQ,workout barbie is BACK🛼,2024-10-12 18:00:21+00:00,2024-10-12,18:00:21,18,49.0,228761,19522,26,0.08545162855556673,False,0,True,1,workout barbie is BACK🛼,4,0.0,neutral,Saturday
yHd5oR1aH5c,DAY IN THE LIFE: music artist🎶🎤,2024-10-14 18:00:36+00:00,2024-10-14,18:00:36,18,35.0,16130,1252,9,0.07817730936143831,False,0,True,2,DAY IN THE LIFE: music artist🎶🎤,6,0.0,neutral,Monday
-z_tSEfJieQ,THE AUDIO MATCHED SO PERFECTLY AT THE END⁉️,2024-10-15 18:00:00+00:00,2024-10-15,18:00:00,18,21.0,12210,645,9,0.053562653562653564,False,0,True,1,THE AUDIO MATCHED SO PERFECTLY AT THE END⁉️,8,1.0,positive,Tuesday
SH0RXx3DLiU,don’t mind the background🤗,2024-10-16 18:00:13+00:00,2024-10-16,18:00:13,18,11.0,11600,646,7,0.056293103448275865,False,0,True,1,don’t mind the background🤗,4,0.0,neutral,Wednesday
hMcGZ5ASru4,PRETTY IN PINK IS BACK YALL🛼🎶,2024-10-17 18:00:33+00:00,2024-10-17,18:00:33,18,34.0,8044,778,5,0.09733963202386872,False,0,True,2,PRETTY IN PINK IS BACK YALL🛼🎶,6,0.049999999999999996,positive,Thursday
XhfPXl1gvMc,but why is it lowkey a vibe…,2024-10-18 18:00:19+00:00,2024-10-18,18:00:19,18,11.0,12040,755,15,0.06395348837209303,False,0,False,0,but why is it lowkey a vibe…,7,0.0,neutral,Friday
Nm9pfeMBkbQ,THE SABRINA CARPENTER TIGHTS😋💖,2024-10-19 18:00:10+00:00,2024-10-19,18:00:10,18,25.0,14601,1096,5,0.07540579412369015,False,0,True,2,THE SABRINA CARPENTER TIGHTS😋💖,4,0.0,neutral,Saturday
cXvbYHZ0y9U,PLEASE THATS ALL I NEED.,2024-10-20 18:00:18+00:00,2024-10-20,18:00:18,18,8.0,5163,340,3,0.06643424365678868,False,0,False,0,PLEASE THATS ALL I NEED.,5,0.0,neutral,Sunday
p-pc7qGza5E,I FEEL LIKE A NEW ME💇🏻‍♀️💞,2024-10-21 18:00:36+00:00,2024-10-21,18:00:36,18,15.0,12268,811,18,0.06757417671992175,False,0,True,2,I FEEL LIKE A NEW ME💇🏻‍♀️💞,6,0.13636363636363635,positive,Monday
rsSJpAk139U,MAMA A DIVA BEHIND YOU🪩🌸 so happy with “Pretty in Pink”🤗,2024-10-22 18:00:27+00:00,2024-10-22,18:00:27,18,12.0,7459,644,12,0.08794744603834294,False,0,True,3,MAMA A DIVA BEHIND YOU🪩🌸 so happy with “Pretty in Pink”🤗,11,0.1375,positive,Tuesday
pEu83H59HJg,THE PHOTOGRAPHER COOKED🫧,2024-10-23 18:00:28+00:00,2024-10-23,18:00:28,18,11.0,5950,615,6,0.10436974789915966,False,0,True,1,THE PHOTOGRAPHER COOKED🫧,3,0.0,neutral,Wednesday
7xHm0kQn4kY,did the fit eat or WHAT,2024-10-24 18:00:05+00:00,2024-10-24,18:00:05,18,12.0,5825,518,18,0.09201716738197425,False,0,False,0,did the fit eat or WHAT,6,0.4,positive,Thursday
pUqFzVSQGAA,best photoshoot EVER,2024-10-25 18:00:34+00:00,2024-10-25,18:00:34,18,17.0,6341,663,7,0.1056615675760921,False,0,False,0,best photoshoot EVER,3,1.0,positive,Friday
nB9DVxJdYNs,ultimate balance challenge,2024-10-26 18:00:33+00:00,2024-10-26,18:00:33,18,19.0,13267,867,10,0.06610386673701665,False,0,False,0,ultimate balance challenge,3,0.0,neutral,Saturday
1Fuv2AYeemQ,halloween costume with layers…,2024-10-28 18:00:01+00:00,2024-10-28,18:00:01,18,20.0,7343,526,15,0.07367560942394116,False,0,False,0,halloween costume with layers…,4,0.0,neutral,Monday
7rYH506iYBM,edna mode is an icon.,2024-10-29 18:00:04+00:00,2024-10-29,18:00:04,18,10.0,7460,762,6,0.10294906166219839,False,0,False,0,edna mode is an icon.,5,0.0,neutral,Tuesday
05dcRFgn6_E,one year ago today🥹,2024-10-30 18:00:00+00:00,2024-10-30,18:00:00,18,23.0,7984,670,5,0.0845440881763527,False,0,True,1,one year ago today🥹,4,0.0,neutral,Wednesday
LylRo83dSz0,halloween costume or reality🤔,2024-10-31 18:00:12+00:00,2024-10-31,18:00:12,18,12.0,14309,887,10,0.06268781885526592,False,0,True,1,halloween costume or reality🤔,4,0.0,neutral,Thursday
uJAiS58Wcso,why does it fit perfectly…,2024-11-01 18:00:30+00:00,2024-11-01,18:00:30,18,15.0,5633,372,4,0.06674951180543227,False,0,False,0,why does it fit perfectly…,5,0.4,positive,Friday
tzjyyjnLLyk,THE NEXT SABRINA OR TATE MCCRAE⁉️,2024-11-02 18:00:26+00:00,2024-11-02,18:00:26,18,22.0,6002,445,14,0.07647450849716761,False,0,True,1,THE NEXT SABRINA OR TATE MCCRAE⁉️,6,0.0,neutral,Saturday
3ld7oAFyaEY,"tour, anyone?👀",2024-11-03 19:00:02+00:00,2024-11-03,19:00:02,19,8.0,12288,830,20,0.06917317708333333,False,0,True,1,"tour, anyone?👀",2,0.0,neutral,Sunday
yu6KdCV2tBU,THE THROWBACKKK,2024-11-04 19:00:38+00:00,2024-11-04,19:00:38,19,15.0,9788,708,9,0.07325296281160605,False,0,False,0,THE THROWBACKKK,2,0.0,neutral,Monday
5fgJTsGvziI,the best form of therapy.,2024-11-05 19:00:03+00:00,2024-11-05,19:00:03,19,11.0,16148,1150,9,0.07177359425315828,False,0,False,0,the best form of therapy.,5,1.0,positive,Tuesday
FDVo2raXq-w,did past mikayla eat that up or what,2024-11-06 19:00:14+00:00,2024-11-06,19:00:14,19,14.0,8065,500,4,0.0624922504649721,False,0,False,0,did past mikayla eat that up or what,8,-0.25,negative,Wednesday
yBhwMzU-Ui8,making past me tear up🥹🥹,2024-11-07 19:00:35+00:00,2024-11-07,19:00:35,19,11.0,12431,825,9,0.0670903386694554,False,0,True,2,making past me tear up🥹🥹,5,-0.25,negative,Thursday
e0AsmsFDGDs,to all my dancers🥹🩰,2024-11-08 19:00:32+00:00,2024-11-08,19:00:32,19,7.0,12393,948,8,0.07714032114903574,False,0,True,2,to all my dancers🥹🩰,4,0.0,neutral,Friday
geYNrQPrvHg,throwback to this gem,2024-11-09 20:00:14+00:00,2024-11-09,20:00:14,20,12.0,7354,333,6,0.0460973619798749,False,0,False,0,throwback to this gem,4,0.0,neutral,Saturday
ShwS-GKc0Fc,ballet to singer arc,2024-11-10 19:00:12+00:00,2024-11-10,19:00:12,19,18.0,105272,7612,19,0.07248841097347823,False,0,False,0,ballet to singer arc,4,0.0,neutral,Sunday
USLe2PO_3iM,upcoming project⁉️👀,2024-11-12 19:00:17+00:00,2024-11-12,19:00:17,19,10.0,7801,562,5,0.07268298936033842,False,0,True,2,upcoming project⁉️👀,2,0.0,neutral,Tuesday
NHLTXTRjj_8,performing for you guys was a dream🥹‼️,2024-11-13 19:00:12+00:00,2024-11-13,19:00:12,19,19.0,7482,594,7,0.08032611601176157,False,0,True,2,performing for you guys was a dream🥹‼️,7,0.0,neutral,Wednesday
0Yk5YJIF7O8,did i dazzle you..?,2024-11-14 19:00:01+00:00,2024-11-14,19:00:01,19,9.0,10343,885,10,0.0865319539785362,False,0,False,0,did i dazzle you..?,4,0.0,neutral,Thursday
s1Go1yzvRyI,SHORT FILMS vs MUSIC VIDEOS🎥🙉,2024-11-15 20:00:28+00:00,2024-11-15,20:00:28,20,40.0,5217,442,6,0.08587310714970289,False,0,True,2,SHORT FILMS vs MUSIC VIDEOS🎥🙉,5,0.0,neutral,Friday
fW9g1gtI5_g,my love language🤭🤫,2024-11-16 19:00:26+00:00,2024-11-16,19:00:26,19,18.0,8316,542,4,0.06565656565656566,False,0,True,2,my love language🤭🤫,3,0.5,positive,Saturday
PqIi0olbZSI,this dance with mom🥹,2024-11-17 19:00:14+00:00,2024-11-17,19:00:14,19,11.0,8998,575,8,0.0647921760391198,False,0,True,1,this dance with mom🥹,4,0.0,neutral,Sunday
TUw3JBRTixc,hiking ballet-ified🩰🎀,2024-11-18 19:00:22+00:00,2024-11-18,19:00:22,19,8.0,11561,681,20,0.060634893175330856,False,0,True,2,hiking ballet-ified🩰🎀,2,0.0,neutral,Monday
hkUmhzakz64,where are you REALLY from🤔,2024-11-19 19:00:21+00:00,2024-11-19,19:00:21,19,16.0,17836,878,10,0.04978694774613142,False,0,True,1,where are you REALLY from🤔,5,0.2,positive,Tuesday
6X2gE7RA-is,reminder that futuristic pointe shoes exist🩰⁉️,2024-11-20 19:00:08+00:00,2024-11-20,19:00:08,19,16.0,43799,1834,12,0.0421470809835841,False,0,True,2,reminder that futuristic pointe shoes exist🩰⁉️,6,0.0,neutral,Wednesday
Mu2BE9zlJGY,ballerina tries out different styles…,2024-11-21 19:00:11+00:00,2024-11-21,19:00:11,19,12.0,297801,20325,43,0.06839466623684944,False,0,False,0,ballerina tries out different styles…,5,-0.05,negative,Thursday
gp7sZO1DDfY,can you believe i used to be a ballerina…,2024-11-22 19:00:33+00:00,2024-11-22,19:00:33,19,53.0,11067,689,10,0.06316074817023584,False,0,False,0,can you believe i used to be a ballerina…,9,0.0,neutral,Friday
Cbx0XT2zSxE,THROWBACK TO THIS GEM🥹🥹,2024-11-23 19:00:07+00:00,2024-11-23,19:00:07,19,33.0,11222,846,10,0.0762787381928355,False,0,True,2,THROWBACK TO THIS GEM🥹🥹,4,0.0,neutral,Saturday
-RE-IZ6Ga-4,HER FACIAL EXPRESSIONS LOL,2024-11-24 19:00:00+00:00,2024-11-24,19:00:00,19,7.0,11299,566,11,0.05106646605894327,False,0,False,0,HER FACIAL EXPRESSIONS LOL,4,0.4,positive,Sunday
MFXEwTG_Gys,it’s like a mini keyboard🤨⁉️,2024-11-25 19:00:21+00:00,2024-11-25,19:00:21,19,46.0,4318,419,7,0.09865678554886521,False,0,True,2,it’s like a mini keyboard🤨⁉️,5,0.0,neutral,Monday
A-uo7BDgaY8,i wore dove cameron’s dress👗🤭,2024-11-26 19:00:05+00:00,2024-11-26,19:00:05,19,30.0,288008,21622,33,0.07518888364212105,False,0,True,2,i wore dove cameron’s dress👗🤭,5,0.0,neutral,Tuesday
WXwrGExGI78,safety over style💅,2024-11-27 19:00:13+00:00,2024-11-27,19:00:13,19,9.0,9163,687,15,0.07661246316708502,False,0,True,1,safety over style💅,3,0.0,neutral,Wednesday
Kl5v-NFuqLs,i dance better when my outfit EATS,2024-11-28 19:00:21+00:00,2024-11-28,19:00:21,19,16.0,7057,561,12,0.08119597562703698,False,0,False,0,i dance better when my outfit EATS,7,0.5,positive,Thursday
PNJaa4ZavJs,i’m actually this tall…,2024-11-29 19:00:26+00:00,2024-11-29,19:00:26,19,10.0,7038,579,5,0.08297811878374538,False,0,False,0,i’m actually this tall…,4,0.0,neutral,Friday
0rbH7sObyuA,great gatsby vibes⁉️,2024-11-30 19:00:00+00:00,2024-11-30,19:00:00,19,11.0,8300,843,7,0.10240963855421686,False,0,True,1,great gatsby vibes⁉️,3,0.8,positive,Saturday
oiQcFvb-r08,I WAS IN PAIN,2024-12-01 19:00:33+00:00,2024-12-01,19:00:33,19,51.0,7172,621,6,0.08742331288343558,False,0,False,0,I WAS IN PAIN,4,0.0,neutral,Sunday
LYLCagecZX0,DECORATE MY APARTMENT WITH ME🖼️,2024-12-02 19:00:16+00:00,2024-12-02,19:00:16,19,60.0,8238,793,8,0.09723233794610342,False,0,True,1,DECORATE MY APARTMENT WITH ME🖼️,5,0.0,neutral,Monday
rwOMj4XFkdM,what is going on inside her head🤔🧠,2024-12-03 19:00:35+00:00,2024-12-03,19:00:35,19,29.0,13744,1022,8,0.074941792782305,False,0,True,2,what is going on inside her head🤔🧠,7,0.0,neutral,Tuesday
1b_PCL_UzCA,the trauma stays😭,2024-12-04 19:00:01+00:00,2024-12-04,19:00:01,19,28.0,5375,491,15,0.09413953488372093,False,0,True,1,the trauma stays😭,3,0.0,neutral,Wednesday
n6FbFg0V3yM,MY REACTION WAS SO BAD BRO,2024-12-05 19:00:28+00:00,2024-12-05,19:00:28,19,60.0,6546,768,10,0.11885120684387412,False,0,False,0,MY REACTION WAS SO BAD BRO,6,-0.6999999999999998,negative,Thursday
W6oXJCZv-nw,it’s giving detective🕵🏻‍♀️,2024-12-06 19:00:24+00:00,2024-12-06,19:00:24,19,14.0,6197,731,14,0.12021946102953042,False,0,True,1,it’s giving detective🕵🏻‍♀️,3,0.0,neutral,Friday
9o1fJsULsE0,i’ve been through enough to know…,2024-12-09 19:00:08+00:00,2024-12-09,19:00:08,19,6.0,10457,860,0,0.08224156067705843,False,0,False,0,i’ve been through enough to know…,6,0.0,neutral,Monday
wH4_vCIaY6Y,TWO MILLION IS INSANE🥹,2024-12-11 23:00:45+00:00,2024-12-11,23:00:45,23,17.0,7787,628,10,0.08193142416848594,False,0,True,1,TWO MILLION IS INSANE🥹,4,0.0,neutral,Wednesday
OUzoq5kbV3s,the third one is actually insane,2024-12-13 19:00:25+00:00,2024-12-13,19:00:25,19,22.0,9194,787,23,0.08810093539264738,False,0,False,0,the third one is actually insane,6,-0.5,negative,Friday
4ELb9lQ9vEw,she gets it✨…kinda,2024-12-16 19:00:03+00:00,2024-12-16,19:00:03,19,17.0,6197,563,8,0.09214135872196225,False,0,True,1,she gets it✨…kinda,3,0.0,neutral,Monday
jOiN7AfCLDA,can you guys do this😭,2024-12-17 19:00:19+00:00,2024-12-17,19:00:19,19,22.0,15555,962,8,0.0623593699774992,False,0,True,1,can you guys do this😭,5,0.0,neutral,Tuesday
AMwup3BZlD0,we LOVE beabadoobee,2024-12-20 19:00:12+00:00,2024-12-20,19:00:12,19,16.0,6344,450,9,0.07235182849936948,False,0,False,0,we LOVE beabadoobee,3,0.5,positive,Friday
9MRbn_ruaa8,it’s hectic out here.,2024-12-21 19:00:08+00:00,2024-12-21,19:00:08,19,26.0,5877,535,9,0.09256423345244172,False,0,False,0,it’s hectic out here.,4,0.0,neutral,Saturday
WiDlubsvRng,your casual outfit check,2024-12-22 19:00:24+00:00,2024-12-22,19:00:24,19,11.0,5537,635,8,0.11612786707603395,False,0,False,0,your casual outfit check,4,-0.5,negative,Sunday
Hr-Tb9kdT3c,the perfect vacation song🎧,2024-12-24 19:00:16+00:00,2024-12-24,19:00:16,19,8.0,9780,808,18,0.08445807770961145,False,0,True,1,the perfect vacation song🎧,4,1.0,positive,Tuesday
MQ7A23JC1To,mama connie has STYLE,2024-12-25 19:00:09+00:00,2024-12-25,19:00:09,19,6.0,10422,603,6,0.058434081750143925,False,0,False,0,mama connie has STYLE,4,0.0,neutral,Wednesday
_nE7DdB2FNI,the art that built and broke me.,2024-12-26 19:00:28+00:00,2024-12-26,19:00:28,19,28.0,78591,5773,22,0.07373617844282424,False,0,False,0,the art that built and broke me.,7,0.0,neutral,Thursday
YvjuckqUly8,my first love🩰🫶,2024-12-27 19:00:20+00:00,2024-12-27,19:00:20,19,26.0,27983,2508,14,0.09012614801843977,False,0,True,2,my first love🩰🫶,3,0.25,positive,Friday
AYCHJZRcaPA,canadian meets the beach LOL,2024-12-28 19:00:09+00:00,2024-12-28,19:00:09,19,19.0,7451,613,6,0.08307609716816534,False,0,False,0,canadian meets the beach LOL,5,0.8,positive,Saturday
-mFAHZihcic,BUTTTT we are obsessed,2024-12-29 19:00:00+00:00,2024-12-29,19:00:00,19,11.0,6452,643,13,0.10167389956602604,False,0,False,0,BUTTTT we are obsessed,4,-0.5,negative,Sunday
sNYpLfY-EAI,LITERALLY FOUR ZIPPERS😭,2024-12-30 19:00:28+00:00,2024-12-30,19:00:28,19,13.0,8107,724,14,0.0910324411002837,False,0,True,1,LITERALLY FOUR ZIPPERS😭,3,0.0,neutral,Monday
5AUpxr0ggTA,whoops!,2024-12-31 19:00:02+00:00,2024-12-31,19:00:02,19,28.0,6017,455,10,0.07728103706165863,False,0,False,0,whoops!,1,0.0,neutral,Tuesday
vVFL52ZVCFU,sweet treat is a MUST.,2025-01-01 19:00:24+00:00,2025-01-01,19:00:24,19,8.0,9741,592,5,0.06128734216199569,False,0,False,0,sweet treat is a MUST.,5,0.35,positive,Wednesday
4Z1liFo_amI,HEARING MY SONG IN PUBLIC🫣🤗,2025-01-02 19:00:03+00:00,2025-01-02,19:00:03,19,29.0,6450,741,11,0.11658914728682171,False,0,True,2,HEARING MY SONG IN PUBLIC🫣🤗,5,0.0,neutral,Thursday
LGmR-XJYRSE,throwing together everything🤗,2025-01-04 19:00:21+00:00,2025-01-04,19:00:21,19,8.0,5930,389,6,0.06661045531197302,False,0,True,1,throwing together everything🤗,3,0.0,neutral,Saturday
J6_A27a9qOE,all the fashion girlies can relate,2025-01-05 19:00:11+00:00,2025-01-05,19:00:11,19,9.0,5118,394,4,0.07776475185619383,False,0,False,0,all the fashion girlies can relate,6,0.0,neutral,Sunday
FZkp5dBaNlk,get excited for this new year😋,2025-01-06 19:00:12+00:00,2025-01-06,19:00:12,19,13.0,17495,1465,8,0.08419548442412118,False,0,True,1,get excited for this new year😋,6,0.2556818181818182,positive,Monday
PNI-foGc00o,THE BILLBOARD⁉️,2025-01-07 19:00:16+00:00,2025-01-07,19:00:16,19,16.0,12002,1168,9,0.09806698883519413,False,0,True,1,THE BILLBOARD⁉️,2,0.0,neutral,Tuesday
Hd3pWACGvAw,IN WITH THE NEW💇🏻‍♀️,2025-01-08 19:00:17+00:00,2025-01-08,19:00:17,19,10.0,11115,872,13,0.0796221322537112,False,0,True,1,IN WITH THE NEW💇🏻‍♀️,4,0.0,neutral,Wednesday
EdW0Vd99pZY,"trust the process, see the vision🙏😭",2025-01-09 19:00:09+00:00,2025-01-09,19:00:09,19,16.0,17896,1204,25,0.06867456414841305,False,0,True,2,"trust the process, see the vision🙏😭",6,0.0,neutral,Thursday
QLHJt3yZV20,throwback🤭👀,2025-01-10 19:00:18+00:00,2025-01-10,19:00:18,19,9.0,10946,719,8,0.06641695596564955,False,0,True,2,throwback🤭👀,1,0.0,neutral,Friday
fASCZXeM-jg,how do i even prepare for this? praying for everyone else affected by the fires🫶,2025-01-11 19:00:21+00:00,2025-01-11,19:00:21,19,33.0,15757,1996,23,0.12813352795582916,False,0,True,1,how do i even prepare for this? praying for everyone else affected by the fires🫶,15,0.0,neutral,Saturday
h6eWDJiT81w,LOL it kinda worked,2025-01-12 19:00:33+00:00,2025-01-12,19:00:33,19,11.0,18378,1568,7,0.08570029382957885,False,0,False,0,LOL it kinda worked,4,0.8,positive,Sunday
3DFjb4fRfGY,revisiting the piano❤️‍🩹,2025-01-13 19:00:06+00:00,2025-01-13,19:00:06,19,21.0,8789,924,6,0.1058140857890545,False,0,True,1,revisiting the piano❤️‍🩹,3,0.0,neutral,Monday
HUYBCRef4ho,BEST LIP PRODUCT EVER💄,2025-01-14 19:00:17+00:00,2025-01-14,19:00:17,19,57.0,434374,49646,272,0.11491940125329785,False,0,True,1,BEST LIP PRODUCT EVER💄,4,1.0,positive,Tuesday
ea9rOP4aFPY,hot girl purchase…,2025-01-15 19:00:33+00:00,2025-01-15,19:00:33,19,7.0,6815,580,5,0.08584005869405723,False,0,False,0,hot girl purchase…,3,0.25,positive,Wednesday
0PIm_mULOUc,donate if you can🫶,2025-01-16 19:00:00+00:00,2025-01-16,19:00:00,19,45.0,10110,1071,14,0.10731948565776459,False,0,True,1,donate if you can🫶,4,0.0,neutral,Thursday
95Ic6e-maJQ,GET UNREADY w/ ME🫧SWAN LAKE EDITION🦢🩰,2025-01-18 19:00:07+00:00,2025-01-18,19:00:07,19,11.0,6276,740,11,0.11966220522625877,False,0,True,3,GET UNREADY w/ ME🫧SWAN LAKE EDITION🦢🩰,6,0.0,neutral,Saturday
pU_O6peJ4q8,LIMITED VINYLS SOON EEEEE,2025-01-19 19:00:37+00:00,2025-01-19,19:00:37,19,11.0,10175,803,17,0.08058968058968059,False,0,False,0,LIMITED VINYLS SOON EEEEE,4,-0.07142857142857142,negative,Sunday
MbCmdPD0tEw,bye tiktok🥲,2025-01-20 19:00:14+00:00,2025-01-20,19:00:14,19,31.0,8554,536,6,0.06336216974514847,False,0,True,1,bye tiktok🥲,2,0.0,neutral,Monday
96QCP6u7xxo,the tiktok ban💔,2025-01-21 19:00:09+00:00,2025-01-21,19:00:09,19,11.0,8893,740,13,0.08467333858090634,False,0,True,1,the tiktok ban💔,3,0.0,neutral,Tuesday
it4STWDJ2DE,still on youtube though!,2025-01-22 19:00:34+00:00,2025-01-22,19:00:34,19,11.0,8606,688,16,0.08180339298164072,False,0,False,0,still on youtube though!,4,0.0,neutral,Wednesday
6xdgqtUxcx0,short hair for life🤞,2025-01-23 19:00:04+00:00,2025-01-23,19:00:04,19,16.0,7081,470,16,0.06863437367603446,False,0,True,1,short hair for life🤞,4,0.0,neutral,Thursday
jvz_MbEEp9Q,AM I IN PITCH PERFECT⁉️,2025-01-24 19:00:36+00:00,2025-01-24,19:00:36,19,14.0,8473,630,7,0.07517998347692671,False,0,True,1,AM I IN PITCH PERFECT⁉️,5,0.0,neutral,Friday
e-zsUVbLJWA,ballerina’s inner thoughts…,2025-01-25 19:00:21+00:00,2025-01-25,19:00:21,19,14.0,9454,709,6,0.07562936323249418,False,0,False,0,ballerina’s inner thoughts…,3,0.0,neutral,Saturday
Ai0DOAR1TE8,mama connie is ICONIC,2025-01-26 19:00:09+00:00,2025-01-26,19:00:09,19,28.0,13099,1872,16,0.14413313993434612,False,0,False,0,mama connie is ICONIC,4,0.5,positive,Sunday
jhr2z90C_wQ,diva from day one💅,2025-01-27 19:00:36+00:00,2025-01-27,19:00:36,19,22.0,9474,710,0,0.07494194637956512,False,0,True,1,diva from day one💅,4,0.0,neutral,Monday
fkChCRCq0Iw,THE FLOORWORK👀🤭,2025-01-28 19:00:34+00:00,2025-01-28,19:00:34,19,18.0,7371,724,15,0.1002577669244336,False,0,True,2,THE FLOORWORK👀🤭,2,0.0,neutral,Tuesday
VKD2A6_rScE,this was cooking in my music…,2025-01-29 19:00:18+00:00,2025-01-29,19:00:18,19,8.0,8882,704,8,0.08016212564737672,False,0,False,0,this was cooking in my music…,6,0.0,neutral,Wednesday
LImSEgW8fqY,IT DOESNT WORK THAT WAY😭🩰,2025-01-31 19:00:15+00:00,2025-01-31,19:00:15,19,28.0,895445,69895,112,0.07818123949544639,False,0,True,2,IT DOESNT WORK THAT WAY😭🩰,5,0.0,neutral,Friday
1JZP8dWc7to,the ICONIC bob,2025-02-01 19:00:01+00:00,2025-02-01,19:00:01,19,19.0,8030,800,12,0.10112079701120796,False,0,False,0,the ICONIC bob,3,0.5,positive,Saturday
VHs7UVKOZMM,flashback to THE GRAMMYS🥹,2025-02-02 19:00:26+00:00,2025-02-02,19:00:26,19,9.0,8448,1048,14,0.12571022727272727,False,0,True,1,flashback to THE GRAMMYS🥹,4,0.0,neutral,Sunday
l4wiecvjyDg,MY WORKOUT SECRET👀,2025-02-03 19:00:27+00:00,2025-02-03,19:00:27,19,51.0,7656,759,7,0.10005224660397075,False,0,True,1,MY WORKOUT SECRET👀,3,0.0,neutral,Monday
-Nj53WEw2kI,GRAMMYS OUTFIT🏆 which one do you like the best?,2025-02-04 19:00:00+00:00,2025-02-04,19:00:00,19,22.0,40833,2317,14,0.05708618029534935,False,0,True,1,GRAMMYS OUTFIT🏆 which one do you like the best?,9,1.0,positive,Tuesday
KCaktH7zzL0,this is literally GIVINGGG,2025-02-05 19:00:22+00:00,2025-02-05,19:00:22,19,8.0,9179,814,12,0.08998801612376076,False,0,False,0,this is literally GIVINGGG,4,0.0,neutral,Wednesday
DERCXEXvB30,AT THE GRAMMYS💋🏆,2025-02-06 19:00:07+00:00,2025-02-06,19:00:07,19,7.0,9964,1186,20,0.12103572862304296,False,0,True,2,AT THE GRAMMYS💋🏆,3,0.0,neutral,Thursday
rVIP3Ut1kY8,somehow ended up at the grammys LOL,2025-02-07 19:00:39+00:00,2025-02-07,19:00:39,19,9.0,7657,617,8,0.08162465717643985,False,0,False,0,somehow ended up at the grammys LOL,7,0.8,positive,Friday
eLVMPo8x0rg,she is me💃💇🏻‍♀️,2025-02-08 19:00:21+00:00,2025-02-08,19:00:21,19,18.0,15787,2504,19,0.159815037689238,False,0,True,2,she is me💃💇🏻‍♀️,3,0.0,neutral,Saturday
30E7UYpENr8,is my glambot cooked,2025-02-09 19:00:02+00:00,2025-02-09,19:00:02,19,17.0,13179,1298,38,0.10137339707109796,False,0,False,0,is my glambot cooked,4,0.0,neutral,Sunday
DrbBov_bLxQ,AND WITH NEW MUSIC👀,2025-02-13 19:00:17+00:00,2025-02-13,19:00:17,19,21.0,6587,511,8,0.07879155913162289,False,0,True,1,AND WITH NEW MUSIC👀,4,0.13636363636363635,positive,Thursday
VHKi-r2EOGs,back to heels class👠,2025-02-14 19:00:31+00:00,2025-02-14,19:00:31,19,12.0,5776,440,9,0.0777354570637119,False,0,True,1,back to heels class👠,4,0.0,neutral,Friday
6hCecT1LX6Q,Heartbreak Air ❤️,2025-02-15 01:07:19+00:00,2025-02-15,01:07:19,1,54.0,11371,1162,35,0.1052677864743646,False,0,True,1,Heartbreak Air ❤️,3,0.0,neutral,Saturday
